width,height,area,y_center,y_bottom,object_class,distance
46.21551513671875,29.7366943359375,1374.2966471984982,181.320068359375,196.18841552734372,traffic light,4.2
46.21551513671875,29.7366943359375,1374.2966471984982,181.320068359375,196.18841552734372,traffic light,4.2
46.21551513671875,29.7366943359375,1374.2966471984982,181.320068359375,196.18841552734372,traffic light,4.2
46.69477081298828,34.21783447265625,1597.793938417453,265.1532897949219,282.26220703125,traffic light,4.2
46.69477081298828,34.21783447265625,1597.793938417453,265.1532897949219,282.26220703125,traffic light,4.2
46.69477081298828,34.21783447265625,1597.793938417453,265.1532897949219,282.26220703125,traffic light,4.2
47.58544921875,28.576904296875,1359.844828248024,196.3092041015625,210.59765625,traffic light,4.2
47.58544921875,28.576904296875,1359.844828248024,196.3092041015625,210.59765625,traffic light,4.2
47.58544921875,28.576904296875,1359.844828248024,196.3092041015625,210.59765625,traffic light,4.2
46.5062255859375,35.75555419921875,1662.855869539082,207.5474853515625,225.42526245117188,traffic light,4.2
46.5062255859375,35.75555419921875,1662.855869539082,207.5474853515625,225.42526245117188,traffic light,4.2
46.5062255859375,35.75555419921875,1662.855869539082,207.5474853515625,225.42526245117188,traffic light,4.2
46.983154296875,36.1741943359375,1699.5777540504932,369.093017578125,387.18011474609375,traffic light,4.2
46.983154296875,36.1741943359375,1699.5777540504932,369.093017578125,387.18011474609375,traffic light,4.2
46.983154296875,36.1741943359375,1699.5777540504932,369.093017578125,387.18011474609375,traffic light,4.2
46.861663818359375,32.8262939453125,1538.2947512678802,331.814208984375,348.22735595703125,traffic light,4.2
46.861663818359375,32.8262939453125,1538.2947512678802,331.814208984375,348.22735595703125,traffic light,4.2
46.861663818359375,32.8262939453125,1538.2947512678802,331.814208984375,348.22735595703125,traffic light,4.2
46.21990966796875,35.9351806640625,1660.920804195106,281.822021484375,299.78961181640625,traffic light,4.5
